observation_date,observation_count,one_week_ago,delta_one_week_ago,two_week_ago,delta_two_week_ago,three_week_ago,delta_three_week_ago,four_week_ago,delta_four_week_ago,five_week_ago,delta_five_week_ago,one_year_ago,one_year_ago_delta,one_year_one_week_ago,one_year_one_week_ago_delta,one_year_two_week_ago,one_year_two_week_ago_delta,one_year_three_week_ago,one_year_three_week_ago_delta,week_num,year_num
2011-05-15,76.0,104.5,-17.5,122.0,109.0,13.0,13.0,0.0,0.0,0.0,0.0,122.5,-13.5,136.0,54.0,82.0,81.0,82.0,81.0,19,2011
2011-05-22,62.0,76.0,-28.5,104.5,-17.5,122.0,109.0,13.0,13.0,0.0,0.0,67.5,-55.0,122.5,-13.5,136.0,54.0,136.0,54.0,20,2011
2011-05-29,57.5,62.0,-14.0,76.0,-28.5,104.5,-17.5,122.0,109.0,13.0,13.0,59.0,-8.5,67.5,-55.0,122.5,-13.5,122.5,-13.5,21,2011
2011-06-05,30.0,57.5,-4.5,62.0,-14.0,76.0,-28.5,104.5,-17.5,122.0,109.0,6.0,-53.0,59.0,-8.5,67.5,-55.0,67.5,-55.0,22,2011
2011-06-12,36.0,30.0,-27.5,57.5,-4.5,62.0,-14.0,76.0,-28.5,104.5,-17.5,37.0,31.0,6.0,-53.0,59.0,-8.5,59.0,-8.5,23,2011
2011-06-19,28.0,36.0,6.0,30.0,-27.5,57.5,-4.5,62.0,-14.0,76.0,-28.5,22.0,-15.0,37.0,31.0,6.0,-53.0,6.0,-53.0,24,2011
2011-06-26,8.0,28.0,-8.0,36.0,6.0,30.0,-27.5,57.5,-4.5,62.0,-14.0,11.0,-11.0,22.0,-15.0,37.0,31.0,37.0,31.0,25,2011
2011-07-03,30.0,8.0,-20.0,28.0,-8.0,36.0,6.0,30.0,-27.5,57.5,-4.5,5.0,-6.0,11.0,-11.0,22.0,-15.0,22.0,-15.0,26,2011
2011-07-10,9.0,30.0,22.0,8.0,-20.0,28.0,-8.0,36.0,6.0,30.0,-27.5,2.0,-3.0,5.0,-6.0,11.0,-11.0,11.0,-11.0,27,2011
2011-07-17,8.0,9.0,-21.0,30.0,22.0,8.0,-20.0,28.0,-8.0,36.0,6.0,9.0,7.0,2.0,-3.0,5.0,-6.0,5.0,-6.0,28,2011
2011-07-24,6.0,8.0,-1.0,9.0,-21.0,30.0,22.0,8.0,-20.0,28.0,-8.0,10.0,1.0,9.0,7.0,2.0,-3.0,2.0,-3.0,29,2011
2011-07-31,7.0,6.0,-2.0,8.0,-1.0,9.0,-21.0,30.0,22.0,8.0,-20.0,2.0,-8.0,10.0,1.0,9.0,7.0,9.0,7.0,30,2011
2011-08-07,1.0,7.0,1.0,6.0,-2.0,8.0,-1.0,9.0,-21.0,30.0,22.0,2.0,0.0,2.0,-8.0,10.0,1.0,10.0,1.0,31,2011
2011-08-14,0.0,1.0,-6.0,7.0,1.0,6.0,-2.0,8.0,-1.0,9.0,-21.0,5.0,3.0,2.0,0.0,2.0,-8.0,2.0,-8.0,32,2011
2011-08-21,1.0,0.0,-1.0,1.0,-6.0,7.0,1.0,6.0,-2.0,8.0,-1.0,0.0,-5.0,5.0,3.0,2.0,0.0,2.0,0.0,33,2011
2011-08-28,3.0,1.0,1.0,0.0,-1.0,1.0,-6.0,7.0,1.0,6.0,-2.0,0.0,0.0,0.0,-5.0,5.0,3.0,5.0,3.0,34,2011
2011-09-04,2.0,3.0,2.0,1.0,1.0,0.0,-1.0,1.0,-6.0,7.0,1.0,3.0,3.0,0.0,0.0,0.0,-5.0,0.0,-5.0,35,2011
2011-09-11,0.0,2.0,-1.0,3.0,2.0,1.0,1.0,0.0,-1.0,1.0,-6.0,0.0,-3.0,3.0,3.0,0.0,0.0,0.0,0.0,36,2011
2011-09-18,2.0,0.0,-2.0,2.0,-1.0,3.0,2.0,1.0,1.0,0.0,-1.0,2.0,2.0,0.0,-3.0,3.0,3.0,3.0,3.0,37,2011
2011-09-25,0.0,2.0,2.0,0.0,-2.0,2.0,-1.0,3.0,2.0,1.0,1.0,1.0,-1.0,2.0,2.0,0.0,-3.0,0.0,-3.0,38,2011
2011-10-02,0.0,0.0,-2.0,2.0,2.0,0.0,-2.0,2.0,-1.0,3.0,2.0,0.0,-1.0,1.0,-1.0,2.0,2.0,2.0,2.0,39,2011
2011-10-09,0.0,0.0,0.0,0.0,-2.0,2.0,2.0,0.0,-2.0,2.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,40,2011
2011-10-16,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,41,2011
2011-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,2011
2011-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,2011
2011-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,2011
2011-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,2011
2011-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,2011
2011-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,2011
2011-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,2011
2011-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,2011
2011-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,2011
2011-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,2011
2012-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,2012
2012-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2012
2012-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2012
2012-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2012
2012-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2012
2012-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2012
2012-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2012
2012-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2012
2012-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2012
2012-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2012
2012-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2012
2012-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2012
2012-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2012
2012-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2012
2012-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2012
2012-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2012
2012-04-22,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2012
2012-04-29,249.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,109.0,13.0,13.0,0.0,0.0,0.0,0.0,17,2012
2012-05-06,251.0,249.0,226.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,104.5,-17.5,122.0,109.0,13.0,13.0,13.0,13.0,18,2012
2012-05-13,279.0,251.0,2.0,249.0,226.0,23.0,23.0,0.0,0.0,0.0,0.0,76.0,-28.5,104.5,-17.5,122.0,109.0,122.0,109.0,19,2012
2012-05-20,230.0,279.0,28.0,251.0,2.0,249.0,226.0,23.0,23.0,0.0,0.0,62.0,-14.0,76.0,-28.5,104.5,-17.5,104.5,-17.5,20,2012
2012-05-27,125.0,230.0,-49.0,279.0,28.0,251.0,2.0,249.0,226.0,23.0,23.0,57.5,-4.5,62.0,-14.0,76.0,-28.5,76.0,-28.5,21,2012
2012-06-03,196.0,125.0,-105.0,230.0,-49.0,279.0,28.0,251.0,2.0,249.0,226.0,30.0,-27.5,57.5,-4.5,62.0,-14.0,62.0,-14.0,22,2012
2012-06-10,120.0,196.0,71.0,125.0,-105.0,230.0,-49.0,279.0,28.0,251.0,2.0,36.0,6.0,30.0,-27.5,57.5,-4.5,57.5,-4.5,23,2012
2012-06-17,105.0,120.0,-76.0,196.0,71.0,125.0,-105.0,230.0,-49.0,279.0,28.0,28.0,-8.0,36.0,6.0,30.0,-27.5,30.0,-27.5,24,2012
2012-06-24,47.0,105.0,-15.0,120.0,-76.0,196.0,71.0,125.0,-105.0,230.0,-49.0,8.0,-20.0,28.0,-8.0,36.0,6.0,36.0,6.0,25,2012
2012-07-01,32.0,47.0,-58.0,105.0,-15.0,120.0,-76.0,196.0,71.0,125.0,-105.0,30.0,22.0,8.0,-20.0,28.0,-8.0,28.0,-8.0,26,2012
2012-07-08,21.5,32.0,-15.0,47.0,-58.0,105.0,-15.0,120.0,-76.0,196.0,71.0,9.0,-21.0,30.0,22.0,8.0,-20.0,8.0,-20.0,27,2012
2012-07-15,22.0,21.5,-10.5,32.0,-15.0,47.0,-58.0,105.0,-15.0,120.0,-76.0,8.0,-1.0,9.0,-21.0,30.0,22.0,30.0,22.0,28,2012
2012-07-22,4.0,22.0,0.5,21.5,-10.5,32.0,-15.0,47.0,-58.0,105.0,-15.0,6.0,-2.0,8.0,-1.0,9.0,-21.0,9.0,-21.0,29,2012
2012-07-29,18.0,4.0,-18.0,22.0,0.5,21.5,-10.5,32.0,-15.0,47.0,-58.0,7.0,1.0,6.0,-2.0,8.0,-1.0,8.0,-1.0,30,2012
2012-08-05,3.0,18.0,14.0,4.0,-18.0,22.0,0.5,21.5,-10.5,32.0,-15.0,1.0,-6.0,7.0,1.0,6.0,-2.0,6.0,-2.0,31,2012
2012-08-12,22.0,3.0,-15.0,18.0,14.0,4.0,-18.0,22.0,0.5,21.5,-10.5,0.0,-1.0,1.0,-6.0,7.0,1.0,7.0,1.0,32,2012
2012-08-19,5.0,22.0,19.0,3.0,-15.0,18.0,14.0,4.0,-18.0,22.0,0.5,1.0,1.0,0.0,-1.0,1.0,-6.0,1.0,-6.0,33,2012
2012-08-26,0.0,5.0,-17.0,22.0,19.0,3.0,-15.0,18.0,14.0,4.0,-18.0,3.0,2.0,1.0,1.0,0.0,-1.0,0.0,-1.0,34,2012
2012-09-02,0.0,0.0,-5.0,5.0,-17.0,22.0,19.0,3.0,-15.0,18.0,14.0,2.0,-1.0,3.0,2.0,1.0,1.0,1.0,1.0,35,2012
2012-09-09,0.0,0.0,0.0,0.0,-5.0,5.0,-17.0,22.0,19.0,3.0,-15.0,0.0,-2.0,2.0,-1.0,3.0,2.0,3.0,2.0,36,2012
2012-09-16,1.0,0.0,0.0,0.0,0.0,0.0,-5.0,5.0,-17.0,22.0,19.0,2.0,2.0,0.0,-2.0,2.0,-1.0,2.0,-1.0,37,2012
2012-09-23,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-5.0,5.0,-17.0,0.0,-2.0,2.0,2.0,0.0,-2.0,0.0,-2.0,38,2012
2012-09-30,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,-2.0,2.0,2.0,2.0,2.0,39,2012
2012-10-07,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,40,2012
2012-10-14,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,2012
2012-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,2012
2012-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,2012
2012-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,2012
2012-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,2012
2012-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,2012
2012-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,2012
2012-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,2012
2012-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,2012
2012-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,2012
2012-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,2012
2012-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,2012
2013-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2013
2013-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2013
2013-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2013
2013-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2013
2013-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2013
2013-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2013
2013-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2013
2013-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2013
2013-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2013
2013-04-28,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,226.0,23.0,23.0,0.0,0.0,0.0,0.0,17,2013
2013-05-05,107.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,2.0,249.0,226.0,23.0,23.0,23.0,23.0,18,2013
2013-05-12,206.0,107.0,86.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,28.0,251.0,2.0,249.0,226.0,249.0,226.0,19,2013
2013-05-19,232.0,206.0,99.0,107.0,86.0,21.0,21.0,0.0,0.0,0.0,0.0,230.0,-49.0,279.0,28.0,251.0,2.0,251.0,2.0,20,2013
2013-05-26,282.5,232.0,26.0,206.0,99.0,107.0,86.0,21.0,21.0,0.0,0.0,125.0,-105.0,230.0,-49.0,279.0,28.0,279.0,28.0,21,2013
2013-06-02,104.5,282.5,50.5,232.0,26.0,206.0,99.0,107.0,86.0,21.0,21.0,196.0,71.0,125.0,-105.0,230.0,-49.0,230.0,-49.0,22,2013
2013-06-09,84.0,104.5,-178.0,282.5,50.5,232.0,26.0,206.0,99.0,107.0,86.0,120.0,-76.0,196.0,71.0,125.0,-105.0,125.0,-105.0,23,2013
2013-06-16,172.5,84.0,-20.5,104.5,-178.0,282.5,50.5,232.0,26.0,206.0,99.0,105.0,-15.0,120.0,-76.0,196.0,71.0,196.0,71.0,24,2013
2013-06-23,80.0,172.5,88.5,84.0,-20.5,104.5,-178.0,282.5,50.5,232.0,26.0,47.0,-58.0,105.0,-15.0,120.0,-76.0,120.0,-76.0,25,2013
2013-06-30,40.5,80.0,-92.5,172.5,88.5,84.0,-20.5,104.5,-178.0,282.5,50.5,32.0,-15.0,47.0,-58.0,105.0,-15.0,105.0,-15.0,26,2013
2013-07-07,42.0,40.5,-39.5,80.0,-92.5,172.5,88.5,84.0,-20.5,104.5,-178.0,21.5,-10.5,32.0,-15.0,47.0,-58.0,47.0,-58.0,27,2013
2013-07-14,52.0,42.0,1.5,40.5,-39.5,80.0,-92.5,172.5,88.5,84.0,-20.5,22.0,0.5,21.5,-10.5,32.0,-15.0,32.0,-15.0,28,2013
2013-07-21,23.0,52.0,10.0,42.0,1.5,40.5,-39.5,80.0,-92.5,172.5,88.5,4.0,-18.0,22.0,0.5,21.5,-10.5,21.5,-10.5,29,2013
2013-07-28,46.0,23.0,-29.0,52.0,10.0,42.0,1.5,40.5,-39.5,80.0,-92.5,18.0,14.0,4.0,-18.0,22.0,0.5,22.0,0.5,30,2013
2013-08-04,35.0,46.0,23.0,23.0,-29.0,52.0,10.0,42.0,1.5,40.5,-39.5,3.0,-15.0,18.0,14.0,4.0,-18.0,4.0,-18.0,31,2013
2013-08-11,37.0,35.0,-11.0,46.0,23.0,23.0,-29.0,52.0,10.0,42.0,1.5,22.0,19.0,3.0,-15.0,18.0,14.0,18.0,14.0,32,2013
2013-08-18,32.0,37.0,2.0,35.0,-11.0,46.0,23.0,23.0,-29.0,52.0,10.0,5.0,-17.0,22.0,19.0,3.0,-15.0,3.0,-15.0,33,2013
2013-08-25,8.0,32.0,-5.0,37.0,2.0,35.0,-11.0,46.0,23.0,23.0,-29.0,0.0,-5.0,5.0,-17.0,22.0,19.0,22.0,19.0,34,2013
2013-09-01,4.0,8.0,-24.0,32.0,-5.0,37.0,2.0,35.0,-11.0,46.0,23.0,0.0,0.0,0.0,-5.0,5.0,-17.0,5.0,-17.0,35,2013
2013-09-08,2.0,4.0,-4.0,8.0,-24.0,32.0,-5.0,37.0,2.0,35.0,-11.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0,36,2013
2013-09-15,1.0,2.0,-2.0,4.0,-4.0,8.0,-24.0,32.0,-5.0,37.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37,2013
2013-09-22,4.0,1.0,-1.0,2.0,-2.0,4.0,-4.0,8.0,-24.0,32.0,-5.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,38,2013
2013-09-29,2.0,4.0,3.0,1.0,-1.0,2.0,-2.0,4.0,-4.0,8.0,-24.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,39,2013
2013-10-06,0.0,2.0,-2.0,4.0,3.0,1.0,-1.0,2.0,-2.0,4.0,-4.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,40,2013
2013-10-13,0.0,0.0,-2.0,2.0,-2.0,4.0,3.0,1.0,-1.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,2013
2013-10-20,0.0,0.0,0.0,0.0,-2.0,2.0,-2.0,4.0,3.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,2013
2013-10-27,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,2013
2013-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,2013
2013-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,2013
2013-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,2013
2013-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,2013
2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,2013
2013-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,2013
2013-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,2013
2013-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,2013
2013-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,2013
2014-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2014
2014-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2014
2014-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2014
2014-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2014
2014-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2014
2014-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2014
2014-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2014
2014-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2014
2014-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2014
2014-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2014
2014-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2014
2014-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2014
2014-04-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2014
2014-05-04,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,86.0,21.0,21.0,0.0,0.0,0.0,0.0,18,2014
2014-05-11,238.0,23.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,99.0,107.0,86.0,21.0,21.0,21.0,21.0,19,2014
2014-05-18,327.0,238.0,215.0,23.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,232.0,26.0,206.0,99.0,107.0,86.0,107.0,86.0,20,2014
2014-05-25,226.0,327.0,89.0,238.0,215.0,23.0,22.0,1.0,1.0,0.0,0.0,282.5,50.5,232.0,26.0,206.0,99.0,206.0,99.0,21,2014
2014-06-01,213.0,226.0,-101.0,327.0,89.0,238.0,215.0,23.0,22.0,1.0,1.0,104.5,-178.0,282.5,50.5,232.0,26.0,232.0,26.0,22,2014
