GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS921354993	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_962	29			Octoraro Reservoir (IBA) (Chester Co.)	L872097	H	39.8203310	-76.0310030	2020-05-13	19:04:00	obsr293470	S69006129	Stationary	P21	EBIRD	85			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS925939980	2020-05-23 15:30:26	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Wolf's Hollow Park, Atglen US-PA 39.91482, -75.98601	L11482805	P	39.9148190	-75.9860090	2020-05-18	11:59:00	obsr1723690	S69272128	Traveling	P22	EBIRD	70	2.019		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS913503321	2021-03-31 14:48:54.409865	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Binky Lee Preserve (closed Tuesdays)	L577761	H	40.0957357	-75.6000137	2020-05-06	11:13:00	obsr352705	S68497842	Traveling	P22	EBIRD	90	3.721		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS920410797	2020-05-12 18:44:14	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Anselma	L11352779	P	40.0806311	-75.6445266	2020-05-12	12:15:00	obsr1261670	S68947192	Traveling	P22	EBIRD	135	1.207		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS909371957	2020-05-02 17:47:56	32858	species	Yellow-rumped Warbler	Setophaga coronata			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Kerr Park	L1500498	H	40.0092916	-75.7059241	2020-05-02	09:50:00	obsr432900	S68250371	Traveling	P22	EBIRD	15	0.322		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS908074827	2020-05-02 07:39:13	32858	species	Yellow-rumped Warbler	Setophaga coronata			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP	L272015	H	40.0675599	-75.7199850	2020-05-01	07:10:00	obsr432900	S68177040	Traveling	P22	EBIRD	102	2.113		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS923416289	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP	L272015	H	40.0675599	-75.7199850	2020-05-15	11:04:00	obsr544551	S69128459	Traveling	P22	EBIRD	300	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS913625170	2021-03-29 12:27:54.94253	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Lucky Hill Road	L4285786	P	39.9413140	-75.6435500	2020-05-06	14:44:00	obsr369798	S68505795	Stationary	P21	EBIRD	26			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS918203793	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			13 Harrison Rd W, West Chester US-PA (39.9673,-75.5364)	L8452155	P	39.9673160	-75.5363730	2020-05-10	12:24:00	obsr421749	S68805921	Stationary	P21	EBIRD	20			2	1	G5309960	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS918971451	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_962	29			Octoraro Reservoir (IBA) (Chester Co.)	L872097	H	39.8203310	-76.0310030	2020-05-11	08:00:00	obsr293470	S68855257	Stationary	P21	EBIRD	45			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS920739200	2021-03-31 04:31:08.447012	32858	species	Yellow-rumped Warbler	Setophaga coronata			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_962	29			Octoraro Reservoir (IBA) (Chester Co.)	L872097	H	39.8203310	-76.0310030	2020-05-13	08:21:00	obsr293470	S68968488	Stationary	P21	EBIRD	31			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS914911939	2020-05-09 18:37:40	32858	species	Yellow-rumped Warbler	Setophaga coronata			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Pickering Creek Trail	L906928	H	40.1012179	-75.5532682	2020-05-08	06:15:00	obsr281519	S68590841	Traveling	P22	EBIRD	105	0.805		2	1	G5289410	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS916049656	2020-05-18 10:00:22	32858	species	Yellow-rumped Warbler	Setophaga coronata			8					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Pickering Creek Trail	L906928	H	40.1012179	-75.5532682	2020-05-09	10:02:00	obsr293440	S68668079	Traveling	P22	EBIRD	210	2.414		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS920929251	2020-09-29 12:30:12	32858	species	Yellow-rumped Warbler	Setophaga coronata			15					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Chrome Barrens	L3277710	H	39.7394980	-75.9466021	2020-05-10	09:47:00	obsr30455	S68979284	Traveling	P22	EBIRD	164	4.314		2	1	G5310523	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS924815645	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			14 Oak Hill Cir, Malvern US-PA 40.03397, -75.53545	L11472149	P	40.0339670	-75.5354470	2020-05-17	10:00:00	obsr1097823	S69204696	Traveling	P22	EBIRD	34	0.230		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS922444419	2021-03-29 12:27:54.94253	32858	species	Yellow-rumped Warbler	Setophaga coronata			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			493 Pleasant View Road, Honey Brook, Pennsylvania, US (40.092, -75.885)	L10324862	P	40.0916978	-75.8853190	2020-05-15	07:16:00	obsr544551	S69072958	Traveling	P22	EBIRD	15	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS920742264	2020-05-13 11:34:24	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Pickering Creek Trail	L906928	H	40.1012179	-75.5532682	2020-05-13	06:20:00	obsr432900	S68968660	Traveling	P22	EBIRD	120	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS924076692	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Willisbrook Preserve	L633319	H	40.0111816	-75.5222511	2020-05-16	06:42:00	obsr1115834	S69162411	Traveling	P22	EBIRD	288	11.153		1	1		0	1	0		Clearing skies, breezy NW winds, temperature 66-71 degrees.		
URN:CornellLabOfOrnithology:EBIRD:OBS916015349	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Rushton Farm	L1157732	H	39.9843053	-75.4868245	2020-05-09	05:34:00	obsr1419531	S68665716	Traveling	P22	EBIRD	93	1.649		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS916742237	2020-05-09 18:29:10	32858	species	Yellow-rumped Warbler	Setophaga coronata			4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_914	29			Coventry Woods Park	L820926	H	40.2086062	-75.7120040	2020-05-09	07:15:00	obsr118882	S68712306	Traveling	P22	EBIRD	255	4.023		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS917302098	2020-05-09 19:59:55	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Bryn Coed Preserve	L10988194	P	40.1296559	-75.6079102	2020-05-09	12:30:00	obsr1261670	S68750476	Traveling	P22	EBIRD	150	6.437		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS910840158	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			100					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP	L272015	H	40.0675599	-75.7199850	2020-05-03	08:13:00	obsr544551	S68341809	Traveling	P22	EBIRD	510	4.828		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS927683515	2020-05-20 17:45:11	32858	species	Yellow-rumped Warbler	Setophaga coronata			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Ecology Park	L4348057	H	40.0507025	-75.5585146	2020-05-18	11:24:00	obsr218962	S69386315	Traveling	P22	EBIRD	25	0.805		1	1		0	1	0		Stopped in because I saw a decent candidate for SUTA fly across the road as I passed, but it turns out it was just a NOCA. Beautiful day with temperatures in the 70s and sunny skies.		
URN:CornellLabOfOrnithology:EBIRD:OBS917893836	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_962	29			Octoraro Reservoir (IBA) (Chester Co.)	L872097	H	39.8203310	-76.0310030	2020-05-10	07:17:00	obsr293470	S68787894	Traveling	P22	EBIRD	118	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS916061795	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Fernandes yard 	L5605240	P	40.0247250	-75.5365220	2020-05-09	08:23:00	obsr446127	S68668886	Traveling	P22	EBIRD	115	0.429		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS920599593	2020-05-14 14:44:26	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Pickering Creek Trail	L906928	H	40.1012179	-75.5532682	2020-05-12	07:40:00	obsr349984	S68959418	Traveling	P22	EBIRD	94	1.510		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS915409931	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			105 Weatherburn	L8614043	P	39.9733246	-75.4685313	2020-05-08	15:35:00	obsr1067468	S68622014	Stationary	P21	EBIRD	63			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS921987623	2021-04-02 00:17:38.143055	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			ChesLen Preserve (closed Thursdays)	L1176606	H	39.9239160	-75.7243180	2020-05-14	12:28:00	obsr544551	S69043953	Traveling	P22	EBIRD	90	6.437		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS919525384	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			9					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Warwick County Park	L260300	H	40.1686397	-75.7207732	2020-05-10	07:15:00	obsr118882	S68890200	Traveling	P22	EBIRD	305	6.116		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS920089303	2020-05-12 13:09:00	32858	species	Yellow-rumped Warbler	Setophaga coronata			6					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP	L272015	H	40.0675599	-75.7199850	2020-05-12	08:30:00	obsr689916	S68925542	Traveling	P22	EBIRD	200	0.805		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS913743644	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Kenilworth Park	L1895145	H	40.2281476	-75.6317196	2020-05-06	09:05:00	obsr478956	S68513769	Traveling	P22	EBIRD	107	2.685		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS918203782	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			13 Harrison Rd W, West Chester US-PA (39.9673,-75.5364)	L8452155	P	39.9673160	-75.5363730	2020-05-10	12:24:00	obsr281519	S68805920	Stationary	P21	EBIRD	20			2	1	G5309960	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS918247396	2020-05-10 13:42:16	32858	species	Yellow-rumped Warbler	Setophaga coronata			10					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia County Park	L506093	H	40.0298490	-75.8473563	2020-05-10	07:15:00	obsr134567	S68808466	Traveling	P22	EBIRD	150	2.414		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS916857911	2020-05-09 17:22:58	32858	species	Yellow-rumped Warbler	Setophaga coronata			8					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia County Park	L506093	H	40.0298490	-75.8473563	2020-05-09	08:00:00	obsr134567	S68719953	Traveling	P22	EBIRD	120	2.414		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS925941407	2020-05-19 07:11:34	32858	species	Yellow-rumped Warbler	Setophaga coronata			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Pickering Creek Trail	L906928	H	40.1012179	-75.5532682	2020-05-18	07:03:00	obsr218962	S69272200	Traveling	P22	EBIRD	217	1.609		5	1		0	1	0		Went to chase previously reported MOWA reported the day before by BH: GOT IT! Sweet redemption after missing MOWA in Philly after chasing it at the same spot TWICE yesterday. Beautiful morning with temps in the 60s and partly cloudy skies.		
URN:CornellLabOfOrnithology:EBIRD:OBS909242417	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			My Home	L992542	P	39.8646601	-75.6010544	2020-05-02	09:00:00	obsr171621	S68243062	Stationary	P21	EBIRD	120			1	1		0	1	0		Sunny and beautiful.		
URN:CornellLabOfOrnithology:EBIRD:OBS930652441	2020-05-24 13:17:02	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Chandler Mill Nature Preserve	L4596354	H	39.8120222	-75.7136858	2020-05-24	10:06:00	obsr181634	S69571087	Traveling	P22	EBIRD	94	0.901		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS918229281	2021-04-02 00:17:38.143055	32858	species	Yellow-rumped Warbler	Setophaga coronata			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			ChesLen Preserve (closed Thursdays)	L1176606	H	39.9239160	-75.7243180	2020-05-10	08:15:00	obsr515466	S68807476	Traveling	P22	EBIRD	170	1.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS918499075	2021-03-23 21:23:10.058299	32858	species	Yellow-rumped Warbler	Setophaga coronata			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Chandler Dr, West Chester US-PA 40.00955, -75.55925	L11390764	P	40.0095460	-75.5592480	2020-05-09	16:50:00	obsr1381123	S68824180	Traveling	P22	EBIRD	30	1.316		1	1	G5311920	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS924534221	2020-09-29 14:30:22	32858	species	Yellow-rumped Warbler	Setophaga coronata			7					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_914	29			French Creek SP--Bear Hill Area (Chester Co.)	L6624774	H	40.2078590	-75.7434780	2020-05-16	09:09:00	obsr478956	S69188541	Traveling	P22	EBIRD	257	5.440		2	1		0	1	0		Mill Creek and lower Buzzard Trails. --An amazing and enjoyable day. Notable for the variety and number of migrants, and for the lack of common resident birds.		
URN:CornellLabOfOrnithology:EBIRD:OBS919761025	2020-05-13 14:06:39	32858	species	Yellow-rumped Warbler	Setophaga coronata			7					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP	L272015	H	40.0675599	-75.7199850	2020-05-11	10:07:00	obsr544551	S68905953	Stationary	P21	EBIRD	300			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS923458190	2020-05-16 13:46:26	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP	L272015	H	40.0675599	-75.7199850	2020-05-16	07:16:00	obsr1270150	S69131007	Traveling	P22	EBIRD_PA	62	1.347		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS910803067	2021-03-31 04:31:08.447012	32858	species	Yellow-rumped Warbler	Setophaga coronata			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Struble Lake	L513115	H	40.1119512	-75.8629990	2020-05-03	09:31:00	obsr478956	S68339598	Traveling	P22	EBIRD	125	2.573		2	1		0	1	0		Perfect place to bird during social distancing.  A few fishermen in boats, but no one else on foot.  The only large non-domestic land-based mammal we saw was a raccoon sleeping about 60 feet up in a large hole in a tulip poplar.  Recorded so many species without a single RTHA or WBNU.		
URN:CornellLabOfOrnithology:EBIRD:OBS924065453	2021-03-23 21:23:10.058299	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia County Park	L506093	H	40.0298490	-75.8473563	2020-05-16	07:30:00	obsr515466	S69161781	Traveling	P22	EBIRD	165	1.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS910545502	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			6					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Kendal At Longwood (Private), East Baltimore Pike, Kennett Square, PA, USA	L3335242	P	39.8734340	-75.6553262	2020-05-03	09:31:00	obsr629829	S68323475	Traveling	P22	EBIRD	187	3.621		2	1	G5268034	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS910505268	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			11					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_962	29			Octoraro Reservoir (IBA) (Chester Co.)	L872097	H	39.8203310	-76.0310030	2020-05-03	07:15:00	obsr293470	S68321303	Traveling	P22	EBIRD	310	6.437		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS918193867	2020-05-10 12:53:07	32858	species	Yellow-rumped Warbler	Setophaga coronata			8					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Chesterbrook - Valley Creek Path	L4509335	P	40.0744100	-75.4638541	2020-05-10	11:24:00	obsr747659	S68805294	Traveling	P22	EBIRD	88	3.285		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS910806127	2021-03-23 21:23:10.058299	32858	species	Yellow-rumped Warbler	Setophaga coronata			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Plumsock and Warren Roads	L10975167	P	39.9875936	-75.4775342	2020-05-03	12:18:00	obsr1067468	S68339775	Traveling	P22	EBIRD	224	8.919		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS954449878	2021-03-23 21:23:10.058299	32858	species	Yellow-rumped Warbler	Setophaga coronata			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2020-05-05	10:20:00	obsr214546	S71328278	Traveling	P22	EBIRD	145	2.414		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS919801356	2021-02-23 11:49:33.707644	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Ashbridge Preserve	L1521614	H	39.9810524	-75.5174305	2020-05-12	06:10:00	obsr281519	S68908536	Traveling	P22	EBIRD	55	0.805		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS921237896	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Home	L5174440	P	39.9925604	-75.5682068	2020-05-13	14:15:00	obsr617550	S68998502	Stationary	P21	EBIRD	20			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS911541668	2021-04-02 00:17:38.143055	32858	species	Yellow-rumped Warbler	Setophaga coronata			4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			ChesLen Preserve (closed Thursdays)	L1176606	H	39.9239160	-75.7243180	2020-05-04	07:57:00	obsr662161	S68387619	Traveling	P22	EBIRD	182	3.092		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS923859305	2021-03-31 04:31:08.447012	32858	species	Yellow-rumped Warbler	Setophaga coronata			4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP--West Side	L4026633	H	40.0641030	-75.7296680	2020-05-16	06:41:00	obsr266001	S69150817	Traveling	P22	EBIRD	251	6.512		8	1	G5353312	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS920303980	2021-03-29 12:27:54.94253	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Wexford Knoll	L11060466	P	39.9664480	-75.5687550	2020-05-12	14:14:00	obsr204031	S68940015	Traveling	P22	EBIRD	70	4.229		1	1		0	1	0		Mostly cloudy temperature 55 degrees winds WNW @8 mph		
URN:CornellLabOfOrnithology:EBIRD:OBS910219532	2020-05-04 11:44:23	32858	species	Yellow-rumped Warbler	Setophaga coronata			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_914	29			Coventry Woods Park	L820926	H	40.2086062	-75.7120040	2020-05-03	07:00:00	obsr542788	S68304852	Traveling	P22	EBIRD	125	1.127		5	1	G5266250	0	1	0		Day started off cloudy, activity picked up markedly when sun broke through. Numerous flight calls of birds moving overhead.		
URN:CornellLabOfOrnithology:EBIRD:OBS916664667	2020-05-09 14:46:24	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Black Rock Sanctuary	L165736	H	40.1548650	-75.5064540	2020-05-09	14:12:00	obsr1526095	S68707165	Traveling	P22	EBIRD	33	0.966		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS926894422	2020-05-27 20:38:35	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			White Clay Creek Preserve (PA)	L129676	H	39.7471405	-75.7739174	2020-05-19	14:17:00	obsr356318	S69335141	Traveling	P22	EBIRD	136	3.315		2	1	G5391957	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS911503842	2021-03-29 12:27:54.94253	32858	species	Yellow-rumped Warbler	Setophaga coronata			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Kendal At Longwood (Private), East Baltimore Pike, Kennett Square, PA, USA	L3335242	P	39.8734340	-75.6553262	2020-05-04	08:57:00	obsr89518	S68385446	Traveling	P22	EBIRD	170	4.072		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS922766501	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Paradise Farm Camps CCWA (private)	L719482	P	39.9969804	-75.6661034	2020-05-15	07:32:00	obsr11194	S69090304	Traveling	P22	EBIRD	92	3.880		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS925000715	2020-05-17 13:08:02	32858	species	Yellow-rumped Warbler	Setophaga coronata			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2020-05-17	07:45:00	obsr491790	S69214714	Traveling	P22	EBIRD	60	0.483		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS921720881	2021-04-29 17:22:11.353197	32858	species	Yellow-rumped Warbler	Setophaga coronata			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Pickering Creek Trail	L906928	H	40.1012179	-75.5532682	2020-05-13	07:20:00	obsr491790	S69028403	Traveling	P22	EBIRD	90	0.805		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS910272549	2020-05-03 22:44:33	32858	species	Yellow-rumped Warbler	Setophaga coronata			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Warwick County Park	L260300	H	40.1686397	-75.7207732	2020-05-03	09:18:00	obsr432900	S68308274	Traveling	P22	EBIRD	32	0.805		5	1	G5266405	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS920961499	2020-05-20 11:29:36	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Great Marsh Uplands Preserve	L11425118	H	40.1369770	-75.7418520	2020-05-13	09:30:00	obsr937261	S68981072	Traveling	P22	EBIRD	180	5.069		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS917163762	2021-03-25 00:00:02.137287	32858	species	Yellow-rumped Warbler	Setophaga coronata			6					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Pickering Creek Trail	L906928	H	40.1012179	-75.5532682	2020-05-09	05:55:00	obsr768051	S68741153	Traveling	P22	EBIRD	265	2.253		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS918182504	2021-04-02 00:17:38.143055	32858	species	Yellow-rumped Warbler	Setophaga coronata			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			ChesLen Preserve (closed Thursdays)	L1176606	H	39.9239160	-75.7243180	2020-05-10	11:05:00	obsr634902	S68804549	Traveling	P22	EBIRD	72	4.748		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1040192331	2020-12-31 11:29:29.501976	32858	species	Yellow-rumped Warbler	Setophaga coronata			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			White Clay Creek Preserve	L13095768	P	39.7520733	-75.7753444	2020-05-10		obsr1332470	S78314026	Historical	P62	EBIRD		3.219		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS912774000	2021-03-23 21:23:10.058299	32858	species	Yellow-rumped Warbler	Setophaga coronata			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia County Park--Chambers Lake	L865342	H	40.0308266	-75.8571303	2020-05-05	07:00:00	obsr134567	S68448768	Traveling	P22	EBIRD	92	2.683		1	1		0	1	0		West berm to spillway		
