GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS914344510	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Waterloo Mills Preserve	L160674	P	40.0235421	-75.4174805	2020-05-07	13:09:00	obsr30455	S68552116	Traveling	P22	EBIRD	31	1.577		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS914919438	2020-09-29 12:47:17	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP	L272015	H	40.0675599	-75.7199850	2020-05-08	07:31:00	obsr805606	S68591314	Traveling	P22	EBIRD	87	1.287		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS915878126	2020-05-09 08:52:14	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP	L272015	H	40.0675599	-75.7199850	2020-05-09	07:49:00	obsr1270150	S68656306	Traveling	P22	EBIRD_PA	38	1.078		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS931574553	2020-05-25 14:34:15	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			George Lorimer Preserve	L491223	H	40.0702475	-75.4904079	2020-05-25	14:00:00	obsr553706	S69629088	Traveling	P22	EBIRD	60	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS925652022	2021-06-03 10:17:17.163787	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Kirkwood Preserve	L1312783	H	39.9899098	-75.4590190	2020-05-02	08:29:00	obsr414956	S69254276	Traveling	P22	EBIRD	20	0.253		1	1	G5268390	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS935538757	2021-04-01 15:14:13.10447	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Doe Run Area--Chapel Rd.	L2550350	H	39.9144829	-75.8251208	2020-05-31	16:52:00	obsr21578	S69905472	Traveling	P22	EBIRD	47	3.975		2	1		0	1	0		Road walk loop. Gorgeous weather and scenery.		
URN:CornellLabOfOrnithology:EBIRD:OBS925469491	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2020-05-17	13:43:00	obsr544551	S69242765	Traveling	P22	EBIRD	394	3.396		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS933229580	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			10					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2020-05-28	06:33:00	obsr543891	S69746150	Traveling	P22	EBIRD	86	1.688		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS912771342	2021-03-29 12:27:54.94253	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Sadsbury Woods Preserve	L879530	H	39.9986900	-75.9146690	2020-05-05	08:14:00	obsr662161	S68448599	Traveling	P22	EBIRD	237	7.189		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS925901523	2020-05-18 12:35:17	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			1715 Telegraph Rd, West Chester US-PA 39.94191, -75.71235	L11481222	P	39.9419070	-75.7123470	2020-05-18	08:31:00	obsr289566	S69261737	Stationary	P21	EBIRD	10			2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS910825032	2021-06-03 10:17:17.163787	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Kirkwood Preserve	L1312783	H	39.9899098	-75.4590190	2020-05-02	08:29:00	obsr204031	S68340874	Traveling	P22	EBIRD	20	0.253		1	1	G5268390	0	1	0		area B Kirkwood		
URN:CornellLabOfOrnithology:EBIRD:OBS910563652	2020-05-03 22:53:58	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1954737	P	40.0372751	-75.6021595	2020-05-03	05:58:00	obsr281519	S68324516	Traveling	P22	EBIRD	15	0.500		2	0	G5268118	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS924657520	2020-05-19 07:11:34	32798	species	Yellow Warbler	Setophaga petechia			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia County Park--Chambers Lake	L865342	H	40.0308266	-75.8571303	2020-05-17	07:00:00	obsr134567	S69196031	Traveling	P22	EBIRD	65	1.609		1	1		0	1	0		West berm to spillway		
URN:CornellLabOfOrnithology:EBIRD:OBS920529812	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hope Lane	L3614067	P	40.0939342	-75.4825974	2020-05-09	10:06:00	obsr137206	S68954779	Traveling	P22	EBIRD	73	0.402		2	1		0	1	0		Cold last night for May, 31 degrees. Low 40’s, sunny, windy while birding. We had a “fall out” this morning in our yard and lane next to our yard, of migrating birds. We had a great show.		
URN:CornellLabOfOrnithology:EBIRD:OBS914542525	2020-05-07 17:44:16	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			My yard	L11207957	P	40.0372263	-75.4314885	2020-05-07	16:00:00	obsr1507136	S68566127	Traveling	P22	EBIRD	60	0.644		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS921237240	2020-05-13 18:01:24	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2020-05-13	12:30:00	obsr369965	S68998464	Traveling	P22	EBIRD	120	4.828		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS923401843	2021-03-29 12:27:54.94253	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Home	L4288919	P	40.2054680	-75.6263798	2020-05-10	09:03:00	obsr554453	S69127507	Traveling	P22	EBIRD	254	6.656		4	1	G5317792	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS919942570	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Squarefield	L8091748	P	39.9921906	-75.4915584	2020-05-12	10:03:00	obsr30455	S68917082	Traveling	P22	EBIRD	38	1.931		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS915902671	2020-05-09 18:37:39	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Warwick County Park	L260300	H	40.1686397	-75.7207732	2020-05-09	07:47:00	obsr281519	S68658010	Traveling	P22	EBIRD	28	0.402		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS926072172	2020-05-18 15:55:40	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP--Little Conestoga Bridge	L3268275	H	40.0845050	-75.7267400	2020-05-18	15:40:00	obsr554697	S69279998	Traveling	P22	EBIRD	15	0.254		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS908283514	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			McG Bird Feeder	L11047569	P	40.0461361	-75.5928250	2020-05-01	08:45:00	obsr1516053	S68190162	Stationary	P21	EBIRD	210			1	1	G5255615	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS931057673	2020-05-24 21:34:48	32798	species	Yellow Warbler	Setophaga petechia			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP--West Side	L4026633	H	40.0641030	-75.7296680	2020-05-24	19:14:00	obsr177054	S69597010	Stationary	P21	EBIRD	93			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS923839662	2020-05-19 20:41:53	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP--West Side	L4026633	H	40.0641030	-75.7296680	2020-05-16	07:49:00	obsr432900	S69149858	Traveling	P22	EBIRD	46	0.805		5	1	G5339070	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS920781110	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Linfield Road and 724	L2942515	P	40.1999368	-75.5835664	2020-05-13	07:21:00	obsr199879	S68970919	Traveling	P22	EBIRD	138	1.867		1	1		0	1	0		Spent first 45 min chasing the NOWA. Beautiful day. Feels warmer than 40 degrees.	At least 5	
URN:CornellLabOfOrnithology:EBIRD:OBS923098035	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			505 Country Club Rd, Phoenixville US-PA (40.0946,-75.4910)	L7324490	P	40.0946000	-75.4910040	2020-05-15	18:24:00	obsr92539	S69109193	Stationary	P21	EBIRD	15			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS914506885	2020-05-07 17:04:48	32798	species	Yellow Warbler	Setophaga petechia			4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park, Exton US-PA 40.03617, -75.60451	L11358167	P	40.0361690	-75.6045080	2020-05-07	14:52:00	obsr415637	S68562776	Traveling	P22	EBIRD	131	1.916		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS913423141	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			8					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2020-05-06	06:20:00	obsr768051	S68492870	Traveling	P22	EBIRD	165	2.897		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS914281329	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2020-05-07	08:48:00	obsr570868	S68548379	Traveling	P22	EBIRD	125	1.695		4	1	G5286054	0	1	0		Temp 60 degrees F. Bright dry clear. Wind 5-8		
URN:CornellLabOfOrnithology:EBIRD:OBS913299969	2020-05-06 11:19:55	32798	species	Yellow Warbler	Setophaga petechia			9					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2020-05-06	06:43:00	obsr432900	S68485392	Traveling	P22	EBIRD	131	3.302		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS910595122	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Paradise Farm Camps CCWA (private)	L719482	P	39.9969804	-75.6661034	2020-05-03	07:52:00	obsr11194	S68326218	Traveling	P22	EBIRD	276	9.704		1	1		0	1	0			Surprised not to see/hear more of these	
URN:CornellLabOfOrnithology:EBIRD:OBS921877254	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2020-05-14	06:20:00	obsr768051	S69037180	Traveling	P22	EBIRD	200	2.736		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS921896755	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			20					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2020-05-14	07:40:00	obsr533458	S69038290	Traveling	P22	EBIRD	105	2.897		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS922057502	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			20					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2020-05-14	13:20:00	obsr1507136	S69048289	Traveling	P22	EBIRD	100	1.931		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS909658647	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			6					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2020-05-02	14:30:00	obsr544551	S68267539	Traveling	P22	EBIRD	30	0.402		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS928364607	2020-05-23 15:30:26	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Warwick County Park	L260300	H	40.1686397	-75.7207732	2020-05-21	08:30:00	obsr175871	S69428804	Traveling	P22	EBIRD	110	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS911043734	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_959	29			Great Marsh (restricted access)	L1770262	H	40.1268556	-75.7648379	2020-05-03	11:53:00	obsr346106	S68355450	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS926634311	2021-03-30 20:09:36.291157	32798	species	Yellow Warbler	Setophaga petechia			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP--West Side	L4026633	H	40.0641030	-75.7296680	2020-05-19	06:19:00	obsr768051	S69315560	Traveling	P22	EBIRD	129	2.897		2	1	G5356628	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS930003873	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Bridge to Bridge Trail	L1764766	H	40.1008920	-75.6072564	2020-05-23	12:15:00	obsr478956	S69531319	Traveling	P22	EBIRD_PA	20	0.473		2	1		0	1	0		For a normally slow time of the day this walk started out very promisingly - until the heavens opened up and dumped on us.		
URN:CornellLabOfOrnithology:EBIRD:OBS932390714	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			King’s Herb Nook, 1060 Compass Rd, Honey Brook US-PA (40.0770,-75.9143)	L10657708	P	40.0769910	-75.9142670	2020-05-26	10:44:00	obsr153394	S69683159	Stationary	P21	EBIRD	14			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS915244425	2020-05-09 18:37:39	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP	L272015	H	40.0675599	-75.7199850	2020-05-08	11:49:00	obsr542788	S68610987	Traveling	P22	EBIRD	52	0.805		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS930107973	2020-05-23 22:50:07	32798	species	Yellow Warbler	Setophaga petechia			6					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP	L272015	H	40.0675599	-75.7199850	2020-05-23	18:31:00	obsr1270150	S69538103	Traveling	P22	EBIRD_PA	134	7.309		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS924457863	2020-05-16 21:20:31	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP	L272015	H	40.0675599	-75.7199850	2020-05-16	17:02:00	obsr729544	S69184355	Traveling	P22	EBIRD	159	6.035		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS913287746	2020-05-06 20:26:37	32798	species	Yellow Warbler	Setophaga petechia			6					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia County Park--Chambers Lake	L865342	H	40.0308266	-75.8571303	2020-05-06	07:06:00	obsr134567	S68484670	Traveling	P22	EBIRD	95	2.741		1	1		0	1	0		West berm to spillway		
URN:CornellLabOfOrnithology:EBIRD:OBS930835303	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			7					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2020-05-24	07:53:00	obsr97293	S69582435	Traveling	P22	EBIRD	187	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS989783463	2020-10-02 13:09:42	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Johnson property	L2154197	P	39.9796190	-75.4617230	2020-05-28	07:44:00	obsr188811	S74319605	Stationary	P21	EBIRD	5			3	1	G5393861	0	1	0		Johnson Point 1, Steve Strawbridge with Win Shafer and Brian Storey		
URN:CornellLabOfOrnithology:EBIRD:OBS933325327	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			12					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2020-05-28	06:10:00	obsr768051	S69752529	Traveling	P22	EBIRD_PA	115	2.253		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS926476145	2021-03-30 20:09:36.291157	32798	species	Yellow Warbler	Setophaga petechia			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP--West Side	L4026633	H	40.0641030	-75.7296680	2020-05-19	06:19:00	obsr199879	S69306157	Traveling	P22	EBIRD	129	2.897		2	1	G5356628	0	1	0		45 degrees to 53 degrees.	Singing Yellow-throated warbler song	
URN:CornellLabOfOrnithology:EBIRD:OBS921042311	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP	L272015	H	40.0675599	-75.7199850	2020-05-13	06:26:00	obsr544551	S68985823	Traveling	P22	EBIRD	450	4.828		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS923472606	2020-06-11 16:05:08	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP	L272015	H	40.0675599	-75.7199850	2020-05-16	07:49:00	obsr542788	S69131793	Traveling	P22	EBIRD	46	0.805		5	1	G5339070	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS927459887	2020-05-23 15:30:26	32798	species	Yellow Warbler	Setophaga petechia			4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia County Park--Chambers Lake	L865342	H	40.0308266	-75.8571303	2020-05-20	07:30:00	obsr134567	S69371958	Traveling	P22	EBIRD	35	0.322		1	1		0	1	0		partial west berm		
URN:CornellLabOfOrnithology:EBIRD:OBS925780457	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia County Park--Chambers Lake	L865342	H	40.0308266	-75.8571303	2020-05-18	07:15:00	obsr134567	S69262578	Traveling	P22	EBIRD	120	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS927919589	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			11					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2020-05-20	12:52:00	obsr544551	S69401918	Traveling	P22	EBIRD	750	4.828		6	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS933452256	2020-05-28 15:00:45	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Scott property	L2154381	P	39.9847480	-75.4658280	2020-05-28	09:35:00	obsr414956	S69761272	Stationary	P21	EBIRD	5			1	1	G5393866	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS912612905	2021-03-29 12:27:54.94253	32798	species	Yellow Warbler	Setophaga petechia			6					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Scott property	L2154381	P	39.9847480	-75.4658280	2020-05-05	09:24:00	obsr554697	S68438660	Traveling	P22	EBIRD	59	1.938		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS918227709	2021-03-29 12:27:54.94253	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Home	L4288919	P	40.2054680	-75.6263798	2020-05-10	09:03:00	obsr218118	S68807357	Traveling	P22	EBIRD	254	6.656		4	1	G5317792	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS923493325	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			7					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2020-05-16	06:59:00	obsr199879	S69132952	Traveling	P22	EBIRD	114	2.414		1	1		0	1	0		Rabbits and gray squirrels. One red squirrel. 65 to 66 degrees. Very overcast.		
URN:CornellLabOfOrnithology:EBIRD:OBS908829335	2020-05-01 20:12:16	32798	species	Yellow Warbler	Setophaga petechia			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2020-05-01	18:39:00	obsr1374277	S68216711	Traveling	P22	EBIRD	92	1.996		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS913333572	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Coatesville Reservoir	L506089	H	40.0023062	-75.8563900	2020-05-06	08:26:00	obsr21578	S68487457	Traveling	P22	EBIRD	75	1.127		1	1		0	1	0		Cool, overcast, and calm.  50 degrees.  Fairly active songbird activity.		
URN:CornellLabOfOrnithology:EBIRD:OBS912256594	2021-04-02 00:17:38.143055	32798	species	Yellow Warbler	Setophaga petechia			12					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			ChesLen Preserve (closed Thursdays)	L1176606	H	39.9239160	-75.7243180	2020-05-04	17:44:00	obsr729544	S68414180	Traveling	P22	EBIRD	74	3.026		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS912740107	2021-04-02 00:17:38.143055	32798	species	Yellow Warbler	Setophaga petechia			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			ChesLen Preserve (closed Thursdays)	L1176606	H	39.9239160	-75.7243180	2020-05-05	06:56:00	obsr768051	S68446646	Traveling	P22	EBIRD	133	3.669		1	1	G5277990	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS928216942	2020-05-23 15:30:26	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Warwick County Park	L260300	H	40.1686397	-75.7207732	2020-05-21	08:30:00	obsr768051	S69419358	Traveling	P22	EBIRD	85	0.805		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS922533466	2020-05-15 09:46:54	32798	species	Yellow Warbler	Setophaga petechia			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Waterloo Mills Preserve	L160674	P	40.0235421	-75.4174805	2020-05-15	09:27:00	obsr30455	S69078220	Traveling	P22	EBIRD	7	0.177		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS912774013	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			6					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia County Park--Chambers Lake	L865342	H	40.0308266	-75.8571303	2020-05-05	07:00:00	obsr134567	S68448768	Traveling	P22	EBIRD	92	2.683		1	1		0	1	0		West berm to spillway		
URN:CornellLabOfOrnithology:EBIRD:OBS923811632	2020-05-16 12:32:22	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia County Park	L506093	H	40.0298490	-75.8473563	2020-05-16	07:30:00	obsr134567	S69148473	Traveling	P22	EBIRD	135	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS930851435	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			8					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			White Clay Creek Preserve--Springlawn Trail	L612701	H	39.7355792	-75.8737868	2020-05-24	13:12:00	obsr554697	S69583425	Traveling	P22	EBIRD	216	7.119		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS908297992	2020-05-01 12:50:36	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Resevoir Park	L5839716	P	40.1451663	-75.5218649	2020-05-01	10:30:00	obsr275540	S68190987	Incidental	P20	EBIRD				2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS924209754	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Valley Creek Park	L2317170	H	40.0595979	-75.5288279	2020-05-16	13:39:00	obsr218962	S69169953	Traveling	P22	EBIRD	75	3.219		1	1		0	1	0		Decided to drop in to try some treetop birding! Would’ve probably been better earlier in the day, but still a lot of activity even for the afternoon! Very warm with temperatures in the low 80s and sunny skies.		
URN:CornellLabOfOrnithology:EBIRD:OBS931380298	2020-05-25 11:10:40	32798	species	Yellow Warbler	Setophaga petechia			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2020-05-25	09:05:00	obsr1374277	S69617393	Traveling	P22	EBIRD	124	2.672		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS909674005	2020-05-02 22:59:23	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park, Exton US-PA 40.03993, -75.60239	L11312695	P	40.0399270	-75.6023950	2020-05-02	14:48:00	obsr1519953	S68268600	Traveling	P22	EBIRD	24	0.851		1	1		0	1	0				
